                                        Account Statement-02/2015
DDO:PROH & EXCISE, Commissioner - AP(27022304001)                      Head of Account:AP Brewaries(8443008000009000000NVN)
                                    Opening Balance:4055680284.00
S.No        Date            Chq/Trans              Credit            Debit          Balance
386         02/02/2015      1500121010           95000.00             0.00    4135930284.00  
387         02/02/2015      1500121015          250000.00             0.00    4136180284.00  
388         02/02/2015      1500119995           70000.00             0.00    4136250284.00  
389         02/02/2015      1500122817              10.00             0.00    4136250294.00  
390         02/02/2015      1500121018           50000.00             0.00    4136300294.00  
391         02/02/2015      1500121048          220000.00             0.00    4136520294.00  
392         02/02/2015      1500120668          350000.00             0.00    4136870294.00  
393         02/02/2015      1500121052           50000.00             0.00    4136920294.00  
394         02/02/2015      1500121066          300000.00             0.00    4137220294.00  
395         02/02/2015      1500122340          120000.00             0.00    4137340294.00  
396         02/02/2015      0000028755          242790.00             0.00    4137583084.00  
397         02/02/2015      1500120669          100000.00             0.00    4137683084.00  
398         02/02/2015      1500121099          100000.00             0.00    4137783084.00  
399         02/02/2015      1500121106          120000.00             0.00    4137903084.00  
400         02/02/2015      1500120009          205000.00             0.00    4138108084.00  
401         02/02/2015      1500121111          170000.00             0.00    4138278084.00  
402         02/02/2015      1500121126          100000.00             0.00    4138378084.00  
403         02/02/2015      1500121635          200000.00             0.00    4138578084.00  
404         02/02/2015      1500120670          400000.00             0.00    4138978084.00  
405         02/02/2015      1500121151          100000.00             0.00    4139078084.00  
406         02/02/2015      1500121153          150000.00             0.00    4139228084.00  
407         02/02/2015      1500119713           60000.00             0.00    4139288084.00  
408         02/02/2015      1500121173          150000.00             0.00    4139438084.00  
409         02/02/2015      1500121175          500000.00             0.00    4139938084.00  
410         02/02/2015      1500120012          225000.00             0.00    4140163084.00  
411         02/02/2015      1500120687          190000.00             0.00    4140353084.00  
412         02/02/2015      1500121017          100000.00             0.00    4140453084.00  
413         02/02/2015      1500121179          150000.00             0.00    4140603084.00  
414         02/02/2015      1500121188          250000.00             0.00    4140853084.00  
415         02/02/2015      1500121038          190000.00             0.00    4141043084.00  
416         02/02/2015      1500121198           98400.00             0.00    4141141484.00  
417         02/02/2015      1500121242          300000.00             0.00    4141441484.00  
418         02/02/2015      1500120691          250000.00             0.00    4141691484.00  
419         02/02/2015      1500121177           80000.00             0.00    4141771484.00  
420         02/02/2015      1500121247          100000.00             0.00    4141871484.00  
421         02/02/2015      1500121257          120000.00             0.00    4141991484.00  
422         02/02/2015      1500121196           20000.00             0.00    4142011484.00  
423         02/02/2015      1500121342          135000.00             0.00    4142146484.00  
424         02/02/2015      1500121376          200000.00             0.00    4142346484.00  
425         02/02/2015      1500120008          270000.00             0.00    4142616484.00  
426         02/02/2015      0000006781           61225.00             0.00    4142677709.00  
427         02/02/2015      1500120013          125000.00             0.00    4142802709.00  
428         02/02/2015      1500120702          200000.00             0.00    4143002709.00  
429         02/02/2015      1500121200          190000.00             0.00    4143192709.00  
430         02/02/2015      1500121378          100000.00             0.00    4143292709.00  
431         02/02/2015      1500121381          365000.00             0.00    4143657709.00  
432         02/02/2015      1500121476          703000.00             0.00    4144360709.00  
